model,condition,example_id,raw_output_len_chars,extracted_code_len_chars,flags,warning,error
qwen2.5-coder:7b,gold_location,crn-002438,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:28:03.396236246Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 187109222, 'load_duration': 150860961, 'prompt_eval_count': 338, 'prompt_eval_duration': 30960653, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-002947,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:28:03.432209817Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 181952480, 'load_duration': 140199815, 'prompt_eval_count': 334, 'prompt_eval_duration': 31056448, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-004798,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:28:03.572894651Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 175133056, 'load_duration': 146199571, 'prompt_eval_count': 157, 'prompt_eval_duration': 18609709, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-014837,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:28:03.65104265Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 216840742, 'load_duration': 188568660, 'prompt_eval_count': 207, 'prompt_eval_duration': 22114119, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-002193,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:28:03.777578977Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 203143656, 'load_duration': 151971008, 'prompt_eval_count': 485, 'prompt_eval_duration': 42113974, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-010330,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:28:03.837412281Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 185027345, 'load_duration': 142314091, 'prompt_eval_count': 349, 'prompt_eval_duration': 31681186, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-007113,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:28:03.968821916Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 190017291, 'load_duration': 164696767, 'prompt_eval_count': 171, 'prompt_eval_duration': 19384059, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-000953,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:28:04.043922208Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 205170426, 'load_duration': 175164458, 'prompt_eval_count': 245, 'prompt_eval_duration': 24169362, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-008421,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:28:04.138120223Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 168176188, 'load_duration': 143877150, 'prompt_eval_count': 158, 'prompt_eval_duration': 18988585, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-013469,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:28:04.241426177Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 196543882, 'load_duration': 152338243, 'prompt_eval_count': 370, 'prompt_eval_duration': 34268642, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-002947,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:28:04.351475132Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 212097532, 'load_duration': 171941010, 'prompt_eval_count': 334, 'prompt_eval_duration': 31276349, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-010241,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:28:04.526308336Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 282837259, 'load_duration': 247048062, 'prompt_eval_count': 288, 'prompt_eval_duration': 27818861, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-014837,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:28:04.56026536Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 207686193, 'load_duration': 162077493, 'prompt_eval_count': 207, 'prompt_eval_duration': 25619752, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-010330,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:28:04.80280869Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 240553981, 'load_duration': 199552163, 'prompt_eval_count': 349, 'prompt_eval_duration': 31447077, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-000953,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:28:05.103127021Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 298763574, 'load_duration': 265179388, 'prompt_eval_count': 245, 'prompt_eval_duration': 23344049, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-013776,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:28:05.253074884Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 177232391, 'load_duration': 154550959, 'prompt_eval_count': 171, 'prompt_eval_duration': 18244972, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-013469,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:28:05.291529762Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 187072638, 'load_duration': 144319120, 'prompt_eval_count': 370, 'prompt_eval_duration': 34144171, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-002553,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:28:05.470853779Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 216620132, 'load_duration': 190539536, 'prompt_eval_count': 191, 'prompt_eval_duration': 21208138, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-010241,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:28:05.519500075Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 226906751, 'load_duration': 192904017, 'prompt_eval_count': 288, 'prompt_eval_duration': 27405965, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-009938,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:28:05.688010645Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 215591067, 'load_duration': 172710213, 'prompt_eval_count': 399, 'prompt_eval_duration': 35209976, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-009318,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:28:05.997126083Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 307341870, 'load_duration': 156953949, 'prompt_eval_count': 283, 'prompt_eval_duration': 25969683, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-013776,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:28:06.174722282Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 205095993, 'load_duration': 180018715, 'prompt_eval_count': 171, 'prompt_eval_duration': 18552676, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-009293,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:28:06.20240717Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 203986549, 'load_duration': 164586384, 'prompt_eval_count': 245, 'prompt_eval_duration': 23421648, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-002553,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:28:06.33747119Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 161572449, 'load_duration': 134652813, 'prompt_eval_count': 191, 'prompt_eval_duration': 21339422, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-000654,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:28:06.363580659Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 160190767, 'load_duration': 129039102, 'prompt_eval_count': 219, 'prompt_eval_duration': 21847257, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-009938,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:28:06.566371471Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 227817804, 'load_duration': 185369584, 'prompt_eval_count': 399, 'prompt_eval_duration': 35519198, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-000126,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:28:06.594599136Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 229645493, 'load_duration': 192097788, 'prompt_eval_count': 195, 'prompt_eval_duration': 22192107, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-009318,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:28:06.929914057Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 361232582, 'load_duration': 328239322, 'prompt_eval_count': 283, 'prompt_eval_duration': 26929771, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-012856,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:28:06.965624448Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 369358723, 'load_duration': 306029528, 'prompt_eval_count': 345, 'prompt_eval_duration': 30827865, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-009293,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:28:07.148681828Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 217478251, 'load_duration': 181337492, 'prompt_eval_count': 245, 'prompt_eval_duration': 23867752, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-010305,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:28:07.182870243Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 216006023, 'load_duration': 170871112, 'prompt_eval_count': 228, 'prompt_eval_duration': 25810444, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-000654,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:28:07.344751984Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 194857326, 'load_duration': 163190099, 'prompt_eval_count': 219, 'prompt_eval_duration': 22799344, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-000126,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:28:08.362447954Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 1016439510, 'load_duration': 191187216, 'prompt_eval_count': 195, 'prompt_eval_duration': 21645537, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-012176,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:28:08.52647794Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 188681627, 'load_duration': 155870102, 'prompt_eval_count': 273, 'prompt_eval_duration': 25583597, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-012856,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:28:08.561314643Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 197595603, 'load_duration': 153130182, 'prompt_eval_count': 345, 'prompt_eval_duration': 30660006, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-002868,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:28:08.733770542Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 205756904, 'load_duration': 177329208, 'prompt_eval_count': 210, 'prompt_eval_duration': 21748080, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-010305,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:28:08.806043989Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 243667158, 'load_duration': 214367374, 'prompt_eval_count': 228, 'prompt_eval_duration': 23035585, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-002916,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:28:11.19859957Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 1016480448, 'load_duration': 172144501, 'prompt_eval_count': 239, 'prompt_eval_duration': 23395334, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-012176,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:28:11.33388427Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 161589694, 'load_duration': 129778283, 'prompt_eval_count': 273, 'prompt_eval_duration': 25796525, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-007657,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:28:11.375085031Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 175209924, 'load_duration': 122706540, 'prompt_eval_count': 428, 'prompt_eval_duration': 35969230, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-002868,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:28:11.510211446Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 175321555, 'load_duration': 136976204, 'prompt_eval_count': 210, 'prompt_eval_duration': 23811498, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-012852,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:28:11.579677521Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 203103507, 'load_duration': 173626303, 'prompt_eval_count': 247, 'prompt_eval_duration': 23499923, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-013258,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:28:13.075094529Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 1494107079, 'load_duration': 205827387, 'prompt_eval_count': 274, 'prompt_eval_duration': 25709336, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-002916,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:28:13.202638478Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 156084873, 'load_duration': 126745263, 'prompt_eval_count': 239, 'prompt_eval_duration': 23178407, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-012033,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:28:13.267131879Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 190878847, 'load_duration': 149769693, 'prompt_eval_count': 290, 'prompt_eval_duration': 29625701, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-007657,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:28:13.449789311Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 245404300, 'load_duration': 201739285, 'prompt_eval_count': 428, 'prompt_eval_duration': 35891579, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-007196,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:28:13.489445954Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 220251006, 'load_duration': 193265792, 'prompt_eval_count': 209, 'prompt_eval_duration': 21793603, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-012852,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:28:13.610394113Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 159442783, 'load_duration': 129026565, 'prompt_eval_count': 247, 'prompt_eval_duration': 23379749, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-013258,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:28:15.553556752Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 1941286781, 'load_duration': 192758711, 'prompt_eval_count': 274, 'prompt_eval_duration': 25948257, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-014505,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:28:15.881472415Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 356842969, 'load_duration': 320799879, 'prompt_eval_count': 180, 'prompt_eval_duration': 20513045, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-012033,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:28:15.929800579Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 374397126, 'load_duration': 339554585, 'prompt_eval_count': 290, 'prompt_eval_duration': 27429017, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-007196,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:28:16.112421787Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 180683972, 'load_duration': 152136912, 'prompt_eval_count': 209, 'prompt_eval_duration': 22083862, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-011907,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:29:06.839466123Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 50726035149, 'load_duration': 50686258770, 'prompt_eval_count': 281, 'prompt_eval_duration': 30697844, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-014505,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:29:07.083468872Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 218180745, 'load_duration': 193368447, 'prompt_eval_count': 180, 'prompt_eval_duration': 18681237, 'eval_count': 1}"
deepseek-coder:6.7b,no_review,crn-005287,3258,396,unclosed_code_fence,multiple_code_fences_used_longest,
deepseek-coder:6.7b,no_review,crn-002932,3744,631,near_num_predict_char_risk,multiple_code_fences_used_longest,
deepseek-coder:6.7b,no_review,crn-006232,1379,395,unclosed_code_fence,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-004518,2318,412,unclosed_code_fence,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-004518,2854,412,unclosed_code_fence,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-008823,3456,355,unclosed_code_fence,multiple_code_fences_used_longest,
deepseek-coder:6.7b,no_review,crn-013905,3920,465,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
deepseek-coder:6.7b,no_review,crn-002938,2739,482,unclosed_code_fence,multiple_code_fences_used_longest,
deepseek-coder:6.7b,no_review,crn-002938,4235,482,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-006421,3795,122,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
deepseek-coder:6.7b,no_review,crn-006421,2732,72,unclosed_code_fence,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-009395,3276,328,unclosed_code_fence,multiple_code_fences_used_longest,
deepseek-coder:6.7b,no_review,crn-009395,3276,328,unclosed_code_fence,multiple_code_fences_used_longest,
deepseek-coder:6.7b,no_review,crn-004543,4687,861,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-004543,4399,861,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-006291,2635,682,unclosed_code_fence,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-001241,1724,313,unclosed_code_fence,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-009360,3514,1003,unclosed_code_fence,multiple_code_fences_used_longest,
deepseek-coder:6.7b,no_review,crn-009360,2414,546,unclosed_code_fence,multiple_code_fences_used_longest,
deepseek-coder:6.7b,no_review,crn-005359,2570,308,unclosed_code_fence,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-002326,3174,677,unclosed_code_fence,multiple_code_fences_used_longest,
deepseek-coder:6.7b,no_review,crn-006510,3186,346,unclosed_code_fence,multiple_code_fences_used_longest,
deepseek-coder:6.7b,no_review,crn-006510,3186,346,unclosed_code_fence,multiple_code_fences_used_longest,
deepseek-coder:6.7b,no_review,crn-009549,3593,101,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
deepseek-coder:6.7b,no_review,crn-009549,3582,101,unclosed_code_fence,multiple_code_fences_used_longest,
deepseek-coder:6.7b,no_review,crn-009965,4367,364,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-001766,3576,592,unclosed_code_fence,multiple_code_fences_used_longest,
deepseek-coder:6.7b,no_review,crn-001766,3723,592,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
deepseek-coder:6.7b,no_review,crn-005935,2032,279,unclosed_code_fence,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-005935,3751,415,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
deepseek-coder:6.7b,no_review,crn-006141,4205,515,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
deepseek-coder:6.7b,no_review,crn-002782,4522,553,near_num_predict_char_risk,extracted_from_code_fence,
